Level,Date and Time,Source,Event ID,Task Category,
Information,04-10-2024 00:21,Microsoft-Windows-DriverFrameworks-UserMode,10118,Startup of the UMDF reflector,"UMDF reflector is unable to connect to service control manager (SCM). This is expected during boot, when SCM has not started yet. Will retry when it starts."
Warning,04-10-2024 00:21,Microsoft-Windows-Kernel-PnP,219,-212,The driver \Driver\WUDFRd failed to load for the device PCI\VEN_8086&DEV_A71D&SUBSYS_1B931043&REV_01\3&11583659&0&20.
Information,04-10-2024 00:21,Microsoft-Windows-DriverFrameworks-UserMode,10118,Startup of the UMDF reflector,"UMDF reflector is unable to connect to service control manager (SCM). This is expected during boot, when SCM has not started yet. Will retry when it starts."
Information,04-10-2024 00:20,Microsoft-Windows-Kernel-General,24,-11,The time zone information was refreshed with exit reason 0. Current time zone bias is -330.
Information,04-10-2024 00:20,Microsoft-Windows-Ntfs,98,None,Volume \\?\Volume{0e5aa93f-d843-4b05-81a6-50394aba0b11} (\Device\HarddiskVolume4) is healthy.  No action is needed.
Information,04-10-2024 00:20,Microsoft-Windows-Ntfs,98,None,Volume \\?\Volume{6b55e2c7-a112-4670-a65b-e08966409883} (\Device\HarddiskVolume5) is healthy.  No action is needed.
Information,04-10-2024 00:20,Microsoft-Windows-Kernel-Power,125,-86,"ACPI thermal zone \_TZ.TZ00 has been enumerated.             
_PSV = 0K             
_TC1 = 0             
_TC2 = 0             
_TSP = 0ms             
_AC0 = 373K             
_AC1 = 328K             
_AC2 = 323K             
_AC3 = 318K             
_AC4 = 313K             
_AC5 = 0K             
_AC6 = 0K             
_AC7 = 0K             
_AC8 = 0K             
_AC9 = 0K             
_CRT = 378K             
_HOT = 374K             
minimum throttle = 0             
_CR3 = 0K"
Information,04-10-2024 00:20,Microsoft-Windows-FilterManager,6,None,"File System Filter 'npsvctrig' (10.0, ?1979?-?12?-?19T21:42:41.000000000Z) has successfully loaded and registered with Filter Manager."
Information,04-10-2024 00:20,Microsoft-Windows-FilterManager,6,None,"File System Filter 'UCPD' (10.0, ?1985?-?02?-?14T05:16:35.000000000Z) has successfully loaded and registered with Filter Manager."
Information,04-10-2024 00:20,Microsoft-Windows-FilterManager,6,None,"File System Filter 'FileCrypt' (10.0, ?1983?-?08?-?19T08:28:35.000000000Z) has successfully loaded and registered with Filter Manager."
Information,04-10-2024 00:20,Microsoft-Windows-Ntfs,98,None,Volume C: (\Device\HarddiskVolume3) is healthy.  No action is needed.
Information,04-10-2024 00:20,Microsoft-Windows-FilterManager,6,None,"File System Filter 'mfesec' (10.0, ?2024?-?08?-?01T21:24:58.000000000Z) has successfully loaded and registered with Filter Manager."
Information,04-10-2024 00:20,Microsoft-Windows-FilterManager,6,None,"File System Filter 'Wof' (10.0, ?2086?-?08?-?04T16:50:16.000000000Z) has successfully loaded and registered with Filter Manager."
Information,04-10-2024 00:20,Microsoft-Windows-FilterManager,6,None,"File System Filter 'FileInfo' (10.0, ?2079?-?02?-?27T03:33:00.000000000Z) has successfully loaded and registered with Filter Manager."
Information,04-10-2024 00:20,Microsoft-Windows-HAL,16,None,The iommu fault reporting has been initialized.
Information,04-10-2024 00:20,Microsoft-Windows-Kernel-General,20,-6,"The leap second configuration has been updated.
Reason: Leap second data initialized from registry during boot
Leap seconds enabled: true
New leap second count: 0
Old leap second count: 0"
Information,04-10-2024 00:20,Microsoft-Windows-IsolatedUserMode,3,None,"Secure Kernel started with status STATUS_SUCCESS and flags HvciEnabled,HvciStrictMode."
Warning,04-10-2024 00:20,Microsoft-Windows-Hyper-V-Hypervisor,167,None,"The hypervisor did not enable mitigations for side channel vulnerabilities for virtual machines because HyperThreading is enabled. To enable mitigations for virtual machines, disable HyperThreading."
Information,04-10-2024 00:20,Microsoft-Windows-Hyper-V-Hypervisor,165,None,"Hypervisor configured mitigations for CVE-2019-11091, CVE-2018-12126, CVE-2018-12127, CVE-2018-12130 for virtual machines.

Processor not affected: true
Processor family not affected: false
Processor supports microarchitectural buffer flush: false
Buffer flush needed: true
"
Information,04-10-2024 00:20,Microsoft-Windows-Hyper-V-Hypervisor,156,None,"Hypervisor configured mitigations for CVE-2018-3646 for virtual machines.

Processor not affected: true
Processor family not affected: false
Processor supports cache flush: true
HyperThreading enabled: false
Parent hypervisor applies mitigations: false
Mitigations disabled by bcdedit: false
Mitigations enabled: true
Cache flush needed: false
"
Information,04-10-2024 00:20,Microsoft-Windows-Hyper-V-Hypervisor,129,None,"Hypervisor initialized I/O remapping.

Hardware present: true
Hardware enabled: true
Policy: 0x0
Enabled features: 0x43
Internal information: 0x0
Problems: 0x0
Additional information: 0x0"
Information,04-10-2024 00:20,Microsoft-Windows-Hyper-V-Hypervisor,2,None,Hypervisor scheduler type is 0x4.
Information,04-10-2024 00:20,Microsoft-Windows-Hyper-V-Hypervisor,1,None,Hypervisor successfully started.
Information,04-10-2024 00:20,Microsoft-Windows-Kernel-Boot,30,-21,The firmware reported boot metrics.
Information,04-10-2024 00:20,Microsoft-Windows-Kernel-Boot,27,-33,The boot type was 0x0.
Information,04-10-2024 00:20,Microsoft-Windows-Kernel-Boot,25,-32,The boot menu policy was 0x1.
Information,04-10-2024 00:20,Microsoft-Windows-Kernel-Boot,238,-101,EFI time zone bias: 2047. Daylight flags: 0. Firmware time: ?2024?-?10?-?04T00:20:52.000000000Z.
Information,04-10-2024 00:20,Microsoft-Windows-Kernel-Boot,20,-31,The last shutdown's success status was true. The last boot's success status was true.
Information,04-10-2024 00:20,Microsoft-Windows-Kernel-Boot,32,-58,The bootmgr spent 0 ms waiting for user input.
Information,04-10-2024 00:20,Microsoft-Windows-Kernel-Boot,18,-57,There are 0x1 boot options on this system.
Information,04-10-2024 00:20,Microsoft-Windows-Kernel-Boot,153,-62,"Virtualization-based security (policies: VBS Enabled,VSM Required,Hvci,Boot Chain Signer Soft Enforced) is enabled due to VBS registry configuration."
Information,04-10-2024 00:20,Microsoft-Windows-Kernel-General,12,-1,The operating system started at system time ?2024?-?10?-?03T18:50:53.500000000Z.
Information,04-10-2024 00:20,Microsoft-Windows-Kernel-General,13,-2,The operating system is shutting down at system time ?2024?-?10?-?03T18:50:42.490594000Z.
Information,04-10-2024 00:20,Microsoft-Windows-Kernel-Power,577,-280,The system has prepared for a system initiated reboot from Active.
Information,04-10-2024 00:20,Microsoft-Windows-Kernel-Power,109,-103,"The kernel power manager has initiated a shutdown transition.

Action: Power Action Reboot 
Event Code: 0x0 
Reason: Kernel API"
Information,04-10-2024 00:20,nhi,9008,None,"Driver exit RTD3.
 All the connected devices will now cause DeviceConnected events."
Information,04-10-2024 00:20,Microsoft-Windows-WLAN-AutoConfig,4001,None,"WLAN AutoConfig service has successfully stopped.
"
Warning,04-10-2024 00:20,Microsoft-Windows-WLAN-AutoConfig,10002,None,"WLAN Extensibility Module has stopped.

Module Path: C:\Windows\System32\DriverStore\FileRepository\netwtw6e.inf_amd64_8231e64986f91750\IntelIHVRouter14.dll
"
Information,04-10-2024 00:21,EventLog,6013,None,The system uptime is 15 seconds.
Information,04-10-2024 00:21,EventLog,6005,None,The Event log service was started.
Information,04-10-2024 00:21,EventLog,6009,None,Microsoft (R) Windows (R) 10.00. 22631  Multiprocessor Free.
Information,04-10-2024 00:20,Microsoft-Windows-Dhcp-Client,50037,Service State Event,DHCPv4 client service is stopped. ShutDown Flag value is 1
Information,04-10-2024 00:20,Microsoft-Windows-Dhcp-Client,50106,Service State Event,DHCPv4 is waiting on DHCPv6 service to stop
Information,04-10-2024 00:20,Microsoft-Windows-DHCPv6-Client,51057,Service State Event,DHCPv6 client service stop is almost done.DHCP Context Ref count is 1
Information,04-10-2024 00:20,Microsoft-Windows-DHCPv6-Client,51047,Service State Event,DHCPv6 client service is stopped. ShutDown Flag value is 1
Information,04-10-2024 00:20,Microsoft-Windows-Dhcp-Client,50105,Service State Event,DHCPv4 client ProcessDHCPRequestForever received TERMINATE_EVENT
Information,04-10-2024 00:20,Microsoft-Windows-Dhcp-Client,50104,Service State Event,DHCPv4 client received shutdown notification
Information,04-10-2024 00:20,Microsoft-Windows-Winlogon,7002,-1102,User Logoff Notification for Customer Experience Improvement Program
Information,04-10-2024 00:20,EventLog,6006,None,The Event log service was stopped.
Information,04-10-2024 00:20,Microsoft-Windows-IsolatedUserMode,2,None,Secure Trustlet Id 0 and Pid 0 stopped with status STATUS_SUCCESS.
Information,04-10-2024 00:20,User32,1074,None,"The process Explorer.EXE has initiated the restart of computer KRAZYPC on behalf of user KRAZYPC\Karthik Sundaram for the following reason: Other (Unplanned)
 Reason Code: 0x0
 Shutdown Type: restart
 Comment: "
Information,04-10-2024 00:15,Microsoft-Windows-UserModePowerService,51,-37,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:23780) reset overlay policy scheme from {ded574b5-45a0-4f42-8737-46345c09c238} to {ded574b5-45a0-4f42-8737-46345c09c238}
Information,04-10-2024 00:15,Microsoft-Windows-UserModePowerService,12,-10,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:23780) reset policy scheme from {27fa6203-3987-4dcc-918d-748559d549ec} to {6fecc5ae-f350-48a5-b669-b472cb895ccf}
Information,04-10-2024 00:15,Microsoft-Windows-UserModePowerService,51,-37,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:23780) reset overlay policy scheme from {00000000-0000-0000-0000-000000000000} to {ded574b5-45a0-4f42-8737-46345c09c238}
Information,04-10-2024 00:15,Microsoft-Windows-UserModePowerService,12,-10,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:23780) reset policy scheme from {64a64f24-65b9-4b56-befd-5ec1eaced9b3} to {27fa6203-3987-4dcc-918d-748559d549ec}
Information,04-10-2024 00:15,Microsoft-Windows-UserModePowerService,51,-37,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:23780) reset overlay policy scheme from {961cc777-2547-4f9d-8174-7d86181b8a7a} to {00000000-0000-0000-0000-000000000000}
Information,04-10-2024 00:15,Microsoft-Windows-UserModePowerService,12,-10,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:23780) reset policy scheme from {64a64f24-65b9-4b56-befd-5ec1eaced9b3} to {64a64f24-65b9-4b56-befd-5ec1eaced9b3}
Information,04-10-2024 00:15,Microsoft-Windows-Kernel-Power,105,-100,Power source change.
Information,04-10-2024 00:15,nhi,9007,None,"The driver entered RTD3.
 All the connected devices will be removed from driver's internal state, so it is expected that DeviceDisconnected events will happen."
Information,04-10-2024 00:15,nhi,9008,None,"Driver exit RTD3.
 All the connected devices will now cause DeviceConnected events."
Warning,04-10-2024 00:06,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user KRAZYPC\Karthik Sundaram SID (S-1-5-21-4230852428-3624921412-923642634-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information,03-10-2024 23:39,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,03-10-2024 23:39,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,03-10-2024 23:39,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,03-10-2024 23:35,nhi,9007,None,"The driver entered RTD3.
 All the connected devices will be removed from driver's internal state, so it is expected that DeviceDisconnected events will happen."
Information,03-10-2024 23:35,nhi,9008,None,"Driver exit RTD3.
 All the connected devices will now cause DeviceConnected events."
Warning,03-10-2024 23:32,Microsoft-Windows-DNS-Client,1014,-1014,Name resolution for the name t-ring-fallbacks2.msedge.net timed out after none of the configured DNS servers responded. Client PID 5864.
